lon_bin,lat_bin,date_year,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,tavg,tmin,tmax,prcp,snow,Unemployment_Rate(%),Unemployment_Rank,CPI(Annual),Nearest Station,Distance (km)
-97.725,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,109.2098362094
-97.725,33.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,112.6012349505
-97.725,33.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,116.1598275641
-97.725,33.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,119.8707245613
-97.725,33.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,123.7202219274
-97.725,33.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,127.6957856015
-97.725,33.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,131.7860070217
-97.725,33.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,135.9805400515
-97.725,33.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,140.270027227
-97.725,34.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,144.6460211807
-97.725,34.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,149.1009053898
-97.725,34.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,153.627817052
-97.725,34.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,158.2205738698
-97.725,34.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,162.8736057763
-97.725,34.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,167.5818921027
-97.725,34.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,172.3409043209
-97.725,34.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,177.1465542502
-97.725,34.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,181.9951474694
-97.725,34.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,186.8833415827
-97.725,34.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,191.8081089496
-97.725,34.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,196.7667034725
-97.725,34.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,201.7566310455
-97.725,34.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,206.77562328530001
-97.725,34.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,211.8216141895
-97.725,34.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,216.8927194013
-97.725,34.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,221.9872177834
-97.725,34.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,227.1035350398
-97.725,34.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,232.240229147
-97.725,34.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,237.3959773862
-97.675,31.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.6,17.5,20.3,12.3,,,,,South Central Division,200.4358690496
-97.675,31.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.6,17.5,20.3,12.3,,,,,South Central Division,195.3874237551
-97.675,31.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,190.3674635836
-97.675,31.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,185.3783026424
-97.675,31.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,180.422495991
-97.675,31.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,175.5028692031
-97.675,31.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,170.6225518719
-97.675,31.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,165.7850155653
-97.675,31.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,160.9941167703
-97.675,31.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,156.2541453959
-97.675,31.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,151.569879403
-97.675,31.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,146.9466461041
-97.675,31.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,142.3903905832
-97.675,31.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,137.7967150726
-97.675,31.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,133.1292307675
-97.675,31.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,128.5327518339
-97.675,31.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,124.0151737192
-97.675,31.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.1,15.6,20.6,9.5,,,,,Southwest Patrol Division,119.5854386645
-97.675,31.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.1,15.6,20.6,9.5,,,,,Southwest Patrol Division,115.2536757678
-97.675,31.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,111.0313524408
-97.675,32.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,106.9314335503
-97.675,32.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,102.9685415402
-97.675,32.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,99.1591066025
-97.675,32.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,95.521490289
-97.675,32.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,92.0760587852
-97.675,32.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,88.8451737876
-97.675,32.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,85.8530606262
-97.675,32.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,83.1255071684
-97.675,32.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,80.689346724
-97.675,32.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,78.5716883941
-97.675,32.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,76.7988839052
-97.675,32.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,75.3952633174
-97.675,32.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,74.3817296248
-97.675,32.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,73.7743619619
-97.675,32.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Southwest Patrol Division,73.5832186945
-97.675,32.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Southwest Patrol Division,73.8115334732
-97.675,32.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Northwest Operations Division,74.389395944
-97.675,32.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Northwest Operations Division,74.3265731012
-97.675,32.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,74.6787484143
-97.675,32.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,75.4401101285
-97.675,33.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,76.5984577088
-97.675,33.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,78.136137518
-97.675,33.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,80.0312876617
-97.675,33.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,82.2592048286
-97.675,33.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,84.7936631415
-97.675,33.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,87.6080623831
-97.675,33.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,90.6763399998
-97.675,33.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,North Central Division,93.4977414752
-97.675,33.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,North Central Division,96.1626854393
-97.675,33.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,99.0682316676
-97.675,33.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,102.1938600184
-97.675,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,105.520015021
-97.675,33.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,109.0283456695
-97.675,33.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,112.7018402407
-97.675,33.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,116.5248792002
-97.675,33.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,120.4832278633
-97.675,33.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,124.5639874314
-97.675,33.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,128.7555194077
-97.675,33.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,133.0473548618
-97.675,33.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,137.4300969151
-97.675,34.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,141.8953222803
-97.675,34.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,146.4354857147
-97.675,34.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,151.0438297728
-97.675,34.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,155.7143011827
-97.675,34.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,160.4414744309
-97.675,34.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,165.2204826486
-97.675,34.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,170.046955574
-97.675,34.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,174.9169641789
-97.675,34.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,179.8269714455
-97.675,34.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,184.7737887393
-97.675,34.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,189.7545372183
-97.675,34.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,194.7666137426
-97.675,34.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,199.8076607803
-97.675,34.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,204.8755398482
-97.675,34.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,209.9683080691
-97.675,34.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.8,15.4,27.4,0.1,,,,,North Central Division,215.0841974726
-97.675,34.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,220.2215967045
-97.675,34.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,225.379034853
-97.675,34.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,230.5551671312
-97.675,34.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,15.1,25.8,0.2,,,,,North Central Division,235.7487621895
-97.625,31.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.6,17.5,20.3,12.3,,,,,South Central Division,198.5118175779
-97.625,31.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.6,17.5,20.3,12.3,,,,,South Central Division,193.414216002
-97.625,31.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,188.3427583897
-97.625,31.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,183.2996147748
-97.625,31.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,178.2871878963
-97.625,31.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.8,16.9,20.9,0.6,,,,,South Central Division,173.308142948
-97.625,31.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,168.3654415518
-97.625,31.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,163.4623805608
-97.625,31.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,158.6026363625
-97.625,31.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,153.7903154187
-97.625,31.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,149.0300118264
-97.625,31.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,144.3268727104
-97.625,31.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,139.6866722376
-97.625,31.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,South Central Division,135.1158949507
-97.625,31.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,130.5738434922
-97.625,31.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,125.8855509647
-97.625,31.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.5,16.3,20.4,10.7,,,,,Southwest Patrol Division,121.2709133584
-97.625,31.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.4,16.1,21.4,9.9,,,,,Southwest Patrol Division,116.7386656582
-97.625,31.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,17.5,22.0,2.8,,,,,Southwest Patrol Division,112.2987837885
-97.625,31.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.7,17.5,22.0,2.8,,,,,Southwest Patrol Division,107.9626637727
-97.625,32.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,103.7433171115
-97.625,32.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,99.6555772125
-97.625,32.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,95.7163070836
-97.625,32.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,91.944591803
-97.625,32.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,88.3618901441
-97.625,32.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,84.9921081384
-97.625,32.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,81.8615441446
-97.625,32.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,78.9986425305
-97.625,32.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,76.4334859963
-97.625,32.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,74.1969621308
-97.625,32.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,72.3195668221
-97.625,32.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,70.829862694
-97.625,32.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,19.1,15.6,22.7,9.0,,,,,Southwest Patrol Division,69.7526938632
-97.625,32.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Southwest Patrol Division,69.1073534519
-97.625,32.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Southwest Patrol Division,68.9059754237
-97.625,32.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Southwest Patrol Division,69.1524384608
-97.625,32.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Northwest Operations Division,69.7232218976
-97.625,32.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Northwest Operations Division,69.6589099828
-97.625,32.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.8,18.9,27.0,0.0,,,,,Northwest Operations Division,70.0372679735
-97.625,32.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.6,17.5,24.9,0.9,,,,,Northwest Operations Division,70.8512044172
-97.625,33.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,21.2,17.4,27.2,0.0,,,,,Northwest Operations Division,72.0859662247
-97.625,33.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,73.7204108962
-97.625,33.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,75.7286638984
-97.625,33.175,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,78.0818876945
-97.625,33.225,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,80.7499283777
-97.625,33.275,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,Northwest Operations Division,83.7026867969
-97.625,33.325,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,North Central Division,86.8731581997
-97.625,33.375,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,North Central Division,89.3923484339
-97.625,33.425,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.2,17.4,24.8,1.0,,,,,North Central Division,92.1783962177
-97.625,33.475,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,95.2078774461
-97.625,33.525,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,98.4583239451
-97.625,33.575,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,101.908594378
-97.625,33.625,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,105.5390927091
-97.625,33.675,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,109.3318663488
-97.625,33.725,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,113.2706155031
-97.625,33.775,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,117.3406413023
-97.625,33.825,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,121.5287550073
-97.625,33.875,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,125.8231652503
-97.625,33.925,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,130.2133555407
-97.625,33.975,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,20.0,16.9,25.1,0.6,,,,,North Central Division,134.6899604136
-97.625,34.025,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,139.2446456377
-97.625,34.075,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,143.869995721
-97.625,34.125,2025,0.995918996147179,0.09025161003104117,1.0,-1.6081226496766364e-16,18.2,14.8,23.3,3.9,,,,,North Central Division,148.5594104262
